Filename; Timestamp from FTS; Matching Timestamp from TXT; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]
BronchoscopyVideo_1_20250325T093638_openCV_1176.mhd; 1742891916069; 1742891916067; 16; 16; 48; 3; 1,2,2; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_1177.mhd; 1742891916169; 1742891916167; 16; 23; 48; 3; 1,2,2; 5.9
BronchoscopyVideo_1_20250325T093638_openCV_1178.mhd; 1742891916269; 1742891916267; 16; 30; 48; 3; 1,2,2; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_1179.mhd; 1742891916369; 1742891916367; 16; 30; 48; 3; 1,2,2; 6.1
BronchoscopyVideo_1_20250325T093638_openCV_1180.mhd; 1742891916469; 1742891916467; 16; 31; 48; 3; 1,2,2; 7.1
BronchoscopyVideo_1_20250325T093638_openCV_1181.mhd; 1742891916570; 1742891916567; 16; 25; 48; 3; 1,2,2; 10.7
BronchoscopyVideo_1_20250325T093638_openCV_1182.mhd; 1742891916669; 1742891916667; 16; 13; 48; 3; 1,2,2; 10.2
BronchoscopyVideo_1_20250325T093638_openCV_1183.mhd; 1742891916769; 1742891916767; 16; 5; 48; 3; 1,2,2; 8.4
BronchoscopyVideo_1_20250325T093638_openCV_1184.mhd; 1742891916869; 1742891916867; 3; 27; 36; 2; 1,2; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_1185.mhd; 1742891916970; 1742891916967; 3; 21; 36; 2; 1,2; 4.9
BronchoscopyVideo_1_20250325T093638_openCV_1186.mhd; 1742891917069; 1742891917067; 3; 17; 36; 2; 1,2; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_1187.mhd; 1742891917169; 1742891917167; 3; 12; 36; 2; 1,2; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_1188.mhd; 1742891917269; 1742891917267; 3; 6; 36; 2; 1,2; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_1189.mhd; 1742891917369; 1742891917367; 3; 1; 36; 2; 1,2; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_1190.mhd; 1742891917469; 1742891917466; 0; 127; 129; 1; 1; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_1191.mhd; 1742891917569; 1742891917567; 0; 126; 129; 1; 1; 4.9
BronchoscopyVideo_1_20250325T093638_openCV_1192.mhd; 1742891917669; 1742891917666; 0; 126; 129; 1; 1; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_1193.mhd; 1742891917769; 1742891917766; 0; 126; 129; 1; 1; 5
BronchoscopyVideo_1_20250325T093638_openCV_1194.mhd; 1742891917869; 1742891917865; 0; 127; 129; 1; 1; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_1195.mhd; 1742891917970; 1742891917965; 0; 127; 129; 1; 1; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_1196.mhd; 1742891918069; 1742891918065; 4; 3; 100; 2; 1,1; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_1197.mhd; 1742891918170; 1742891918165; 0; 123; 129; 1; 1; 3.6
BronchoscopyVideo_1_20250325T093638_openCV_1198.mhd; 1742891918269; 1742891918265; 0; 124; 129; 1; 1; 5
BronchoscopyVideo_1_20250325T093638_openCV_1199.mhd; 1742891918369; 1742891918365; 0; 124; 129; 1; 1; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_1200.mhd; 1742891918469; 1742891918465; 0; 123; 129; 1; 1; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1201.mhd; 1742891918569; 1742891918540; 3; 5; 36; 2; 1,2; 4
BronchoscopyVideo_1_20250325T093638_openCV_1202.mhd; 1742891918669; 1742891918665; 4; 6; 100; 2; 1,1; 8.5
BronchoscopyVideo_1_20250325T093638_openCV_1203.mhd; 1742891918769; 1742891918765; 4; 5; 100; 2; 1,1; 7.2
BronchoscopyVideo_1_20250325T093638_openCV_1204.mhd; 1742891918869; 1742891918865; 0; 123; 129; 1; 1; 9.3
BronchoscopyVideo_1_20250325T093638_openCV_1205.mhd; 1742891918969; 1742891918965; 0; 124; 129; 1; 1; 5
BronchoscopyVideo_1_20250325T093638_openCV_1206.mhd; 1742891919070; 1742891919065; 0; 126; 129; 1; 1; 5.4
BronchoscopyVideo_1_20250325T093638_openCV_1207.mhd; 1742891919170; 1742891919165; 4; 11; 100; 2; 1,1; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_1208.mhd; 1742891919269; 1742891919265; 4; 14; 100; 2; 1,1; 5
BronchoscopyVideo_1_20250325T093638_openCV_1209.mhd; 1742891919370; 1742891919365; 4; 18; 100; 2; 1,1; 5.9
BronchoscopyVideo_1_20250325T093638_openCV_1210.mhd; 1742891919469; 1742891919465; 4; 21; 100; 2; 1,1; 6.3
BronchoscopyVideo_1_20250325T093638_openCV_1211.mhd; 1742891919569; 1742891919565; 4; 25; 100; 2; 1,1; 7.8
BronchoscopyVideo_1_20250325T093638_openCV_1212.mhd; 1742891919669; 1742891919665; 4; 31; 100; 2; 1,1; 6.9
BronchoscopyVideo_1_20250325T093638_openCV_1213.mhd; 1742891919770; 1742891919765; 4; 35; 100; 2; 1,1; 6.7
BronchoscopyVideo_1_20250325T093638_openCV_1214.mhd; 1742891919869; 1742891919865; 4; 35; 100; 2; 1,1; 6.3
BronchoscopyVideo_1_20250325T093638_openCV_1215.mhd; 1742891919970; 1742891919963; 4; 36; 100; 2; 1,1; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_1216.mhd; 1742891920070; 1742891920063; 4; 35; 100; 2; 1,1; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1217.mhd; 1742891920170; 1742891920163; 4; 36; 100; 2; 1,1; 6.1
BronchoscopyVideo_1_20250325T093638_openCV_1218.mhd; 1742891920270; 1742891920263; 4; 36; 100; 2; 1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_1219.mhd; 1742891920370; 1742891920363; 4; 37; 100; 2; 1,1; 6.3
BronchoscopyVideo_1_20250325T093638_openCV_1220.mhd; 1742891920470; 1742891920463; 4; 38; 100; 2; 1,1; 6.5
BronchoscopyVideo_1_20250325T093638_openCV_1221.mhd; 1742891920570; 1742891920563; 4; 42; 100; 2; 1,1; 7.3
BronchoscopyVideo_1_20250325T093638_openCV_1222.mhd; 1742891920669; 1742891920663; 4; 42; 100; 2; 1,1; 7.4
BronchoscopyVideo_1_20250325T093638_openCV_1223.mhd; 1742891920769; 1742891920763; 4; 43; 100; 2; 1,1; 7.2
BronchoscopyVideo_1_20250325T093638_openCV_1224.mhd; 1742891920870; 1742891920863; 4; 40; 100; 2; 1,1; 7
BronchoscopyVideo_1_20250325T093638_openCV_1225.mhd; 1742891920970; 1742891920963; 4; 41; 100; 2; 1,1; 7.6
BronchoscopyVideo_1_20250325T093638_openCV_1226.mhd; 1742891921069; 1742891921063; 4; 59; 100; 2; 1,1; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_1227.mhd; 1742891921169; 1742891921163; 4; 62; 100; 2; 1,1; 3.6
BronchoscopyVideo_1_20250325T093638_openCV_1228.mhd; 1742891921269; 1742891921263; 4; 58; 100; 2; 1,1; 5
BronchoscopyVideo_1_20250325T093638_openCV_1229.mhd; 1742891921370; 1742891921363; 4; 61; 100; 2; 1,1; 4.8
BronchoscopyVideo_1_20250325T093638_openCV_1230.mhd; 1742891921469; 1742891921463; 4; 58; 100; 2; 1,1; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1231.mhd; 1742891921570; 1742891921563; 4; 58; 100; 2; 1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_1232.mhd; 1742891921670; 1742891921663; 4; 59; 100; 2; 1,1; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1233.mhd; 1742891921769; 1742891921763; 4; 59; 100; 2; 1,1; 4.9
BronchoscopyVideo_1_20250325T093638_openCV_1234.mhd; 1742891921869; 1742891921863; 4; 59; 100; 2; 1,1; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_1235.mhd; 1742891921969; 1742891921963; 4; 61; 100; 2; 1,1; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_1236.mhd; 1742891922069; 1742891922063; 4; 63; 100; 2; 1,1; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_1237.mhd; 1742891922169; 1742891922163; 4; 65; 100; 2; 1,1; 4.1
BronchoscopyVideo_1_20250325T093638_openCV_1238.mhd; 1742891922270; 1742891922262; 4; 67; 100; 2; 1,1; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1239.mhd; 1742891922369; 1742891922362; 4; 69; 100; 2; 1,1; 7.4
BronchoscopyVideo_1_20250325T093638_openCV_1240.mhd; 1742891922469; 1742891922462; 4; 72; 100; 2; 1,1; 7.7
BronchoscopyVideo_1_20250325T093638_openCV_1241.mhd; 1742891922569; 1742891922562; 4; 72; 100; 2; 1,1; 8.6
BronchoscopyVideo_1_20250325T093638_openCV_1242.mhd; 1742891922669; 1742891922662; 4; 76; 100; 2; 1,1; 8.8
BronchoscopyVideo_1_20250325T093638_openCV_1243.mhd; 1742891922769; 1742891922762; 4; 81; 100; 2; 1,1; 9.7
BronchoscopyVideo_1_20250325T093638_openCV_1244.mhd; 1742891922870; 1742891922862; 4; 85; 100; 2; 1,1; 12.5
BronchoscopyVideo_1_20250325T093638_openCV_1245.mhd; 1742891922969; 1742891922962; 4; 87; 100; 2; 1,1; 13.8
BronchoscopyVideo_1_20250325T093638_openCV_1246.mhd; 1742891923069; 1742891923061; 4; 86; 100; 2; 1,1; 13.3
BronchoscopyVideo_1_20250325T093638_openCV_1247.mhd; 1742891923169; 1742891923162; 4; 88; 100; 2; 1,1; 15
BronchoscopyVideo_1_20250325T093638_openCV_1248.mhd; 1742891923269; 1742891923261; 4; 89; 100; 2; 1,1; 15
BronchoscopyVideo_1_20250325T093638_openCV_1249.mhd; 1742891923369; 1742891923362; 4; 93; 100; 2; 1,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1250.mhd; 1742891923470; 1742891923461; 4; 93; 100; 2; 1,1; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_1251.mhd; 1742891923569; 1742891923561; 4; 92; 100; 2; 1,1; 5.4
BronchoscopyVideo_1_20250325T093638_openCV_1252.mhd; 1742891923669; 1742891923661; 4; 92; 100; 2; 1,1; 4.8
BronchoscopyVideo_1_20250325T093638_openCV_1253.mhd; 1742891923769; 1742891923761; 4; 91; 100; 2; 1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_1254.mhd; 1742891923869; 1742891923861; 4; 91; 100; 2; 1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_1255.mhd; 1742891923969; 1742891923961; 4; 93; 100; 2; 1,1; 10.3
BronchoscopyVideo_1_20250325T093638_openCV_1256.mhd; 1742891924069; 1742891924061; 1; 9; 20; 3; 1,1,1; 14.4
BronchoscopyVideo_1_20250325T093638_openCV_1257.mhd; 1742891924169; 1742891924161; 23; 9; 17; 5; 1,1,1,1,1; 15
BronchoscopyVideo_1_20250325T093638_openCV_1258.mhd; 1742891924269; 1742891924261; 1; 10; 20; 3; 1,1,1; 15
BronchoscopyVideo_1_20250325T093638_openCV_1259.mhd; 1742891924369; 1742891924361; 1; 11; 20; 3; 1,1,1; 15.3
BronchoscopyVideo_1_20250325T093638_openCV_1260.mhd; 1742891924469; 1742891924461; 23; 8; 17; 5; 1,1,1,1,1; 14.6
BronchoscopyVideo_1_20250325T093638_openCV_1261.mhd; 1742891924570; 1742891924561; 23; 9; 17; 5; 1,1,1,1,1; 14.9
BronchoscopyVideo_1_20250325T093638_openCV_1262.mhd; 1742891924669; 1742891924660; 23; 10; 17; 5; 1,1,1,1,1; 13.1
BronchoscopyVideo_1_20250325T093638_openCV_1263.mhd; 1742891924769; 1742891924760; 23; 10; 17; 5; 1,1,1,1,1; 13.2
BronchoscopyVideo_1_20250325T093638_openCV_1264.mhd; 1742891924869; 1742891924860; 23; 10; 17; 5; 1,1,1,1,1; 13.8
BronchoscopyVideo_1_20250325T093638_openCV_1265.mhd; 1742891924970; 1742891924960; 23; 10; 17; 5; 1,1,1,1,1; 14.2
BronchoscopyVideo_1_20250325T093638_openCV_1266.mhd; 1742891925070; 1742891925060; 23; 10; 17; 5; 1,1,1,1,1; 13.6
BronchoscopyVideo_1_20250325T093638_openCV_1267.mhd; 1742891925170; 1742891925160; 23; 10; 17; 5; 1,1,1,1,1; 12.2
BronchoscopyVideo_1_20250325T093638_openCV_1268.mhd; 1742891925269; 1742891925260; 23; 12; 17; 5; 1,1,1,1,1; 11.2
BronchoscopyVideo_1_20250325T093638_openCV_1269.mhd; 1742891925369; 1742891925360; 23; 11; 17; 5; 1,1,1,1,1; 12.1
BronchoscopyVideo_1_20250325T093638_openCV_1270.mhd; 1742891925470; 1742891925460; 23; 14; 17; 5; 1,1,1,1,1; 12.3
BronchoscopyVideo_1_20250325T093638_openCV_1271.mhd; 1742891925569; 1742891925560; 47; 4; 35; 6; 1,1,1,1,1,3; 13.6
BronchoscopyVideo_1_20250325T093638_openCV_1272.mhd; 1742891925669; 1742891925660; 47; 5; 35; 6; 1,1,1,1,1,3; 11.9
BronchoscopyVideo_1_20250325T093638_openCV_1273.mhd; 1742891925769; 1742891925760; 47; 7; 35; 6; 1,1,1,1,1,3; 12.1
BronchoscopyVideo_1_20250325T093638_openCV_1274.mhd; 1742891925869; 1742891925860; 47; 6; 35; 6; 1,1,1,1,1,3; 12.2
BronchoscopyVideo_1_20250325T093638_openCV_1275.mhd; 1742891925969; 1742891925960; 46; 7; 25; 6; 1,1,1,1,1,1; 12.2
BronchoscopyVideo_1_20250325T093638_openCV_1276.mhd; 1742891926069; 1742891926060; 46; 7; 25; 6; 1,1,1,1,1,1; 11.8
BronchoscopyVideo_1_20250325T093638_openCV_1277.mhd; 1742891926169; 1742891926160; 46; 9; 25; 6; 1,1,1,1,1,1; 10.7
BronchoscopyVideo_1_20250325T093638_openCV_1278.mhd; 1742891926270; 1742891926259; 47; 10; 35; 6; 1,1,1,1,1,3; 10.2
BronchoscopyVideo_1_20250325T093638_openCV_1279.mhd; 1742891926370; 1742891926359; 47; 11; 35; 6; 1,1,1,1,1,3; 10.9
BronchoscopyVideo_1_20250325T093638_openCV_1280.mhd; 1742891926469; 1742891926459; 46; 11; 25; 6; 1,1,1,1,1,1; 11
BronchoscopyVideo_1_20250325T093638_openCV_1281.mhd; 1742891926569; 1742891926559; 46; 12; 25; 6; 1,1,1,1,1,1; 10.5
BronchoscopyVideo_1_20250325T093638_openCV_1282.mhd; 1742891926669; 1742891926659; 46; 12; 25; 6; 1,1,1,1,1,1; 9.9
BronchoscopyVideo_1_20250325T093638_openCV_1283.mhd; 1742891926769; 1742891926758; 46; 13; 25; 6; 1,1,1,1,1,1; 9.5
BronchoscopyVideo_1_20250325T093638_openCV_1284.mhd; 1742891926869; 1742891926858; 46; 12; 25; 6; 1,1,1,1,1,1; 9.1
BronchoscopyVideo_1_20250325T093638_openCV_1285.mhd; 1742891926969; 1742891926958; 46; 12; 25; 6; 1,1,1,1,1,1; 9.2
BronchoscopyVideo_1_20250325T093638_openCV_1286.mhd; 1742891927069; 1742891927058; 46; 13; 25; 6; 1,1,1,1,1,1; 9.1
BronchoscopyVideo_1_20250325T093638_openCV_1287.mhd; 1742891927169; 1742891927158; 46; 13; 25; 6; 1,1,1,1,1,1; 8.6
BronchoscopyVideo_1_20250325T093638_openCV_1288.mhd; 1742891927269; 1742891927258; 46; 14; 25; 6; 1,1,1,1,1,1; 7.9
BronchoscopyVideo_1_20250325T093638_openCV_1289.mhd; 1742891927369; 1742891927358; 46; 15; 25; 6; 1,1,1,1,1,1; 8.4
BronchoscopyVideo_1_20250325T093638_openCV_1290.mhd; 1742891927470; 1742891927458; 46; 14; 25; 6; 1,1,1,1,1,1; 8.3
BronchoscopyVideo_1_20250325T093638_openCV_1291.mhd; 1742891927569; 1742891927558; 46; 14; 25; 6; 1,1,1,1,1,1; 8.5
BronchoscopyVideo_1_20250325T093638_openCV_1292.mhd; 1742891927669; 1742891927658; 47; 15; 35; 6; 1,1,1,1,1,3; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_1293.mhd; 1742891927769; 1742891927758; 46; 13; 25; 6; 1,1,1,1,1,1; 7.8
BronchoscopyVideo_1_20250325T093638_openCV_1294.mhd; 1742891927869; 1742891927858; 46; 13; 25; 6; 1,1,1,1,1,1; 7.7
BronchoscopyVideo_1_20250325T093638_openCV_1295.mhd; 1742891927969; 1742891927958; 46; 14; 25; 6; 1,1,1,1,1,1; 7.9
BronchoscopyVideo_1_20250325T093638_openCV_1296.mhd; 1742891928069; 1742891928058; 46; 12; 25; 6; 1,1,1,1,1,1; 6.5
BronchoscopyVideo_1_20250325T093638_openCV_1297.mhd; 1742891928170; 1742891928158; 46; 14; 25; 6; 1,1,1,1,1,1; 7
BronchoscopyVideo_1_20250325T093638_openCV_1298.mhd; 1742891928269; 1742891928258; 46; 14; 25; 6; 1,1,1,1,1,1; 7.1
BronchoscopyVideo_1_20250325T093638_openCV_1299.mhd; 1742891928369; 1742891928357; 47; 13; 35; 6; 1,1,1,1,1,3; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1300.mhd; 1742891928470; 1742891928458; 47; 12; 35; 6; 1,1,1,1,1,3; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1301.mhd; 1742891928569; 1742891928557; 46; 13; 25; 6; 1,1,1,1,1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_1302.mhd; 1742891928669; 1742891928658; 46; 13; 25; 6; 1,1,1,1,1,1; 5.8
BronchoscopyVideo_1_20250325T093638_openCV_1303.mhd; 1742891928769; 1742891928757; 46; 14; 25; 6; 1,1,1,1,1,1; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1304.mhd; 1742891928870; 1742891928881; 46; 13; 25; 6; 1,1,1,1,1,1; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_1305.mhd; 1742891928969; 1742891928956; 46; 14; 25; 6; 1,1,1,1,1,1; 4
BronchoscopyVideo_1_20250325T093638_openCV_1306.mhd; 1742891929069; 1742891929081; 46; 14; 25; 6; 1,1,1,1,1,1; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_1307.mhd; 1742891929170; 1742891929181; 46; 15; 25; 6; 1,1,1,1,1,1; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_1308.mhd; 1742891929270; 1742891929281; 46; 14; 25; 6; 1,1,1,1,1,1; 2.2
BronchoscopyVideo_1_20250325T093638_openCV_1309.mhd; 1742891929370; 1742891929381; 46; 14; 25; 6; 1,1,1,1,1,1; 2.8
BronchoscopyVideo_1_20250325T093638_openCV_1310.mhd; 1742891929470; 1742891929481; 46; 13; 25; 6; 1,1,1,1,1,1; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_1311.mhd; 1742891929570; 1742891929581; 46; 14; 25; 6; 1,1,1,1,1,1; 7.1
BronchoscopyVideo_1_20250325T093638_openCV_1312.mhd; 1742891929669; 1742891929681; 46; 13; 25; 6; 1,1,1,1,1,1; 5.9
BronchoscopyVideo_1_20250325T093638_openCV_1313.mhd; 1742891929770; 1742891929781; 45; 13; 16; 6; 1,1,1,1,1,2; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1314.mhd; 1742891929870; 1742891929881; 45; 11; 16; 6; 1,1,1,1,1,2; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_1315.mhd; 1742891929969; 1742891929981; 45; 12; 16; 6; 1,1,1,1,1,2; 2.3
BronchoscopyVideo_1_20250325T093638_openCV_1316.mhd; 1742891930070; 1742891930081; 45; 11; 16; 6; 1,1,1,1,1,2; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_1317.mhd; 1742891930170; 1742891930181; 45; 12; 16; 6; 1,1,1,1,1,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_1318.mhd; 1742891930269; 1742891930281; 45; 12; 16; 6; 1,1,1,1,1,2; 6
BronchoscopyVideo_1_20250325T093638_openCV_1319.mhd; 1742891930369; 1742891930381; 45; 10; 16; 6; 1,1,1,1,1,2; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1320.mhd; 1742891930470; 1742891930481; 45; 5; 16; 6; 1,1,1,1,1,2; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_1321.mhd; 1742891930570; 1742891930581; 47; 3; 35; 6; 1,1,1,1,1,3; 1
BronchoscopyVideo_1_20250325T093638_openCV_1322.mhd; 1742891930670; 1742891930681; 23; 16; 17; 5; 1,1,1,1,1; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_1323.mhd; 1742891930770; 1742891930781; 23; 11; 17; 5; 1,1,1,1,1; 2
BronchoscopyVideo_1_20250325T093638_openCV_1324.mhd; 1742891930870; 1742891930880; 8; 11; 13; 4; 1,1,1,1; 5.9
BronchoscopyVideo_1_20250325T093638_openCV_1325.mhd; 1742891930970; 1742891930980; 23; 7; 17; 5; 1,1,1,1,1; 10
BronchoscopyVideo_1_20250325T093638_openCV_1326.mhd; 1742891931070; 1742891931080; 23; 10; 17; 5; 1,1,1,1,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1327.mhd; 1742891931170; 1742891931180; 23; 10; 17; 5; 1,1,1,1,1; 9.9
BronchoscopyVideo_1_20250325T093638_openCV_1328.mhd; 1742891931269; 1742891931281; 23; 8; 17; 5; 1,1,1,1,1; 8.1
BronchoscopyVideo_1_20250325T093638_openCV_1329.mhd; 1742891931369; 1742891931380; 23; 5; 17; 5; 1,1,1,1,1; 7.5
BronchoscopyVideo_1_20250325T093638_openCV_1330.mhd; 1742891931469; 1742891931480; 23; 6; 17; 5; 1,1,1,1,1; 12.5
BronchoscopyVideo_1_20250325T093638_openCV_1331.mhd; 1742891931570; 1742891931580; 8; 8; 13; 4; 1,1,1,1; 13.8
BronchoscopyVideo_1_20250325T093638_openCV_1332.mhd; 1742891931670; 1742891931679; 1; 14; 20; 3; 1,1,1; 10.3
BronchoscopyVideo_1_20250325T093638_openCV_1333.mhd; 1742891931770; 1742891931779; 1; 8; 20; 3; 1,1,1; 7.7
BronchoscopyVideo_1_20250325T093638_openCV_1334.mhd; 1742891931869; 1742891931879; 1; 8; 20; 3; 1,1,1; 8.2
BronchoscopyVideo_1_20250325T093638_openCV_1335.mhd; 1742891931969; 1742891931979; 8; 7; 13; 4; 1,1,1,1; 11.3
BronchoscopyVideo_1_20250325T093638_openCV_1336.mhd; 1742891932069; 1742891932079; 8; 10; 13; 4; 1,1,1,1; 9.2
BronchoscopyVideo_1_20250325T093638_openCV_1337.mhd; 1742891932169; 1742891932179; 8; 11; 13; 4; 1,1,1,1; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_1338.mhd; 1742891932270; 1742891932279; 23; 4; 17; 5; 1,1,1,1,1; 5.4
BronchoscopyVideo_1_20250325T093638_openCV_1339.mhd; 1742891932370; 1742891932379; 23; 2; 17; 5; 1,1,1,1,1; 3.6
BronchoscopyVideo_1_20250325T093638_openCV_1340.mhd; 1742891932470; 1742891932479; 23; 5; 17; 5; 1,1,1,1,1; 11.5
BronchoscopyVideo_1_20250325T093638_openCV_1341.mhd; 1742891932569; 1742891932579; 23; 6; 17; 5; 1,1,1,1,1; 16.2
BronchoscopyVideo_1_20250325T093638_openCV_1342.mhd; 1742891932669; 1742891932679; 8; 8; 13; 4; 1,1,1,1; 12.6
BronchoscopyVideo_1_20250325T093638_openCV_1343.mhd; 1742891932769; 1742891932779; 8; 9; 13; 4; 1,1,1,1; 13
BronchoscopyVideo_1_20250325T093638_openCV_1344.mhd; 1742891932869; 1742891932878; 8; 8; 13; 4; 1,1,1,1; 11
BronchoscopyVideo_1_20250325T093638_openCV_1345.mhd; 1742891932969; 1742891932979; 8; 8; 13; 4; 1,1,1,1; 10.9
BronchoscopyVideo_1_20250325T093638_openCV_1346.mhd; 1742891933069; 1742891933079; 8; 7; 13; 4; 1,1,1,1; 11
BronchoscopyVideo_1_20250325T093638_openCV_1347.mhd; 1742891933170; 1742891933179; 1; 17; 20; 3; 1,1,1; 10.7
BronchoscopyVideo_1_20250325T093638_openCV_1348.mhd; 1742891933270; 1742891933279; 1; 15; 20; 3; 1,1,1; 10.6
BronchoscopyVideo_1_20250325T093638_openCV_1349.mhd; 1742891933369; 1742891933378; 1; 15; 20; 3; 1,1,1; 11.2
BronchoscopyVideo_1_20250325T093638_openCV_1350.mhd; 1742891933469; 1742891933478; 1; 14; 20; 3; 1,1,1; 10.8
BronchoscopyVideo_1_20250325T093638_openCV_1351.mhd; 1742891933569; 1742891933578; 1; 14; 20; 3; 1,1,1; 10.4
BronchoscopyVideo_1_20250325T093638_openCV_1352.mhd; 1742891933669; 1742891933678; 1; 14; 20; 3; 1,1,1; 8.3
BronchoscopyVideo_1_20250325T093638_openCV_1353.mhd; 1742891933770; 1742891933778; 1; 17; 20; 3; 1,1,1; 8.4
BronchoscopyVideo_1_20250325T093638_openCV_1354.mhd; 1742891933869; 1742891933878; 1; 17; 20; 3; 1,1,1; 6.7
BronchoscopyVideo_1_20250325T093638_openCV_1355.mhd; 1742891933970; 1742891933978; 1; 18; 20; 3; 1,1,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1356.mhd; 1742891934070; 1742891934078; 8; 6; 13; 4; 1,1,1,1; 9.7
BronchoscopyVideo_1_20250325T093638_openCV_1357.mhd; 1742891934170; 1742891934178; 8; 11; 13; 4; 1,1,1,1; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_1358.mhd; 1742891934269; 1742891934278; 24; 3; 15; 5; 1,1,1,1,2; 4.7
BronchoscopyVideo_1_20250325T093638_openCV_1359.mhd; 1742891934369; 1742891934377; 23; 3; 17; 5; 1,1,1,1,1; 2.6
BronchoscopyVideo_1_20250325T093638_openCV_1360.mhd; 1742891934470; 1742891934478; 24; 5; 15; 5; 1,1,1,1,2; 1.2
BronchoscopyVideo_1_20250325T093638_openCV_1361.mhd; 1742891934570; 1742891934577; 24; 8; 15; 5; 1,1,1,1,2; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_1362.mhd; 1742891934670; 1742891934678; 24; 3; 15; 5; 1,1,1,1,2; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1363.mhd; 1742891934770; 1742891934778; 23; 3; 17; 5; 1,1,1,1,1; 7.6
BronchoscopyVideo_1_20250325T093638_openCV_1364.mhd; 1742891934869; 1742891934876; 23; 5; 17; 5; 1,1,1,1,1; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_1365.mhd; 1742891934969; 1742891934976; 23; 6; 17; 5; 1,1,1,1,1; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_1366.mhd; 1742891935069; 1742891935077; 23; 3; 17; 5; 1,1,1,1,1; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_1367.mhd; 1742891935169; 1742891935176; 23; 2; 17; 5; 1,1,1,1,1; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_1368.mhd; 1742891935269; 1742891935277; 8; 9; 13; 4; 1,1,1,1; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_1369.mhd; 1742891935369; 1742891935376; 1; 14; 20; 3; 1,1,1; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_1370.mhd; 1742891935470; 1742891935476; 1; 18; 20; 3; 1,1,1; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_1371.mhd; 1742891935569; 1742891935576; 1; 16; 20; 3; 1,1,1; 6.7
BronchoscopyVideo_1_20250325T093638_openCV_1372.mhd; 1742891935670; 1742891935676; 1; 16; 20; 3; 1,1,1; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_1373.mhd; 1742891935770; 1742891935776; 7; 2; 33; 4; 1,1,1,2; 7.1
